Instance,Terminal,Layer,X location,Y location,Voltage
dsa\[1\]._6_,VGND,li1,84.8700,81.6000,0.000113
dsa\[1\]._5_,VGND,li1,84.8700,81.6000,0.000113
dsa\[1\]._4_,VGND,li1,86.0200,92.4800,0.000136
dsa\[1\]._3_,VGND,li1,87.8600,87.0400,0.000242
dsa\[19\]._9_,VGND,li1,24.3800,27.2000,0.000105
dsa\[19\]._8_,VGND,li1,26.6800,27.2000,0.000124
dsa\[19\]._7_,VGND,li1,33.5800,27.2000,0.000172
dsa\[19\]._6_,VGND,li1,31.5100,27.2000,0.000158
dsa\[19\]._5_,VGND,li1,35.6500,21.7600,0.000077
dsa\[19\]._4_,VGND,li1,33.5800,21.7600,0.000069
dsa\[19\]._3_,VGND,li1,34.0400,27.2000,0.000172
dsa\[18\]._9_,VGND,li1,52.4400,27.2000,0.000278
dsa\[18\]._8_,VGND,li1,40.9400,27.2000,0.000219
dsa\[18\]._7_,VGND,li1,46.4600,21.7600,0.000113
dsa\[18\]._6_,VGND,li1,46.6900,27.2000,0.000254
dsa\[18\]._5_,VGND,li1,43.4700,21.7600,0.000101
dsa\[18\]._4_,VGND,li1,42.7800,27.2000,0.000230
dsa\[18\]._3_,VGND,li1,46.4600,27.2000,0.000243
dsa\[17\]._9_,VGND,li1,52.4400,32.6400,0.000266
dsa\[17\]._8_,VGND,li1,47.8400,38.0800,0.000452
dsa\[17\]._7_,VGND,li1,46.9200,32.6400,0.000247
dsa\[17\]._6_,VGND,li1,54.0500,38.0800,0.000505
dsa\[17\]._5_,VGND,li1,52.2100,32.6400,0.000266
dsa\[17\]._4_,VGND,li1,50.1400,32.6400,0.000259
dsa\[17\]._3_,VGND,li1,45.5400,38.0800,0.000429
dsa\[16\]._9_,VGND,li1,51.9800,38.0800,0.000489
dsa\[16\]._8_,VGND,li1,40.0200,48.9600,0.000147
dsa\[16\]._7_,VGND,li1,46.4600,48.9600,0.000169
dsa\[16\]._6_,VGND,li1,49.9100,48.9600,0.000178
dsa\[16\]._5_,VGND,li1,47.1500,48.9600,0.000169
dsa\[16\]._4_,VGND,li1,46.0000,43.5200,0.000383
dsa\[16\]._3_,VGND,li1,45.5400,48.9600,0.000169
dsa\[15\]._9_,VGND,li1,56.1200,43.5200,0.000468
dsa\[15\]._8_,VGND,li1,43.2400,59.8400,0.000369
dsa\[15\]._7_,VGND,li1,53.3600,54.4000,0.000160
dsa\[15\]._6_,VGND,li1,51.7500,48.9600,0.000188
dsa\[15\]._5_,VGND,li1,54.9700,54.4000,0.000168
dsa\[15\]._4_,VGND,li1,50.1400,54.4000,0.000153
dsa\[15\]._3_,VGND,li1,53.3600,54.4000,0.000160
dsa\[14\]._9_,VGND,li1,49.6800,65.2800,0.000171
dsa\[14\]._8_,VGND,li1,44.6200,76.1600,0.000273
dsa\[14\]._7_,VGND,li1,51.0600,76.1600,0.000310
dsa\[14\]._6_,VGND,li1,54.5100,76.1600,0.000321
dsa\[14\]._5_,VGND,li1,50.8300,70.7200,0.000567
dsa\[14\]._4_,VGND,li1,50.6000,76.1600,0.000310
dsa\[14\]._3_,VGND,li1,52.9000,76.1600,0.000321
dsa\[13\]._9_,VGND,li1,51.0600,81.6000,0.000093
dsa\[13\]._8_,VGND,li1,44.6200,92.4800,0.000105
dsa\[13\]._7_,VGND,li1,46.4600,87.0400,0.000177
dsa\[13\]._6_,VGND,li1,46.2300,87.0400,0.000177
dsa\[13\]._5_,VGND,li1,48.9900,87.0400,0.000184
dsa\[13\]._4_,VGND,li1,50.6000,92.4800,0.000114
dsa\[13\]._3_,VGND,li1,52.9000,92.4800,0.000117
dsa\[12\]._9_,VGND,li1,65.3200,87.0400,0.000229
dsa\[12\]._8_,VGND,li1,57.5000,87.0400,0.000214
dsa\[12\]._7_,VGND,li1,59.3400,92.4800,0.000126
dsa\[12\]._6_,VGND,li1,59.1100,87.0400,0.000218
dsa\[12\]._5_,VGND,li1,60.4900,81.6000,0.000100
dsa\[12\]._4_,VGND,li1,62.5600,92.4800,0.000129
dsa\[12\]._3_,VGND,li1,64.8600,92.4800,0.000131
dsa\[11\]._9_,VGND,li1,74.9800,76.1600,0.000395
dsa\[11\]._8_,VGND,li1,62.1000,76.1600,0.000362
dsa\[11\]._7_,VGND,li1,62.5600,70.7200,0.000679
dsa\[11\]._6_,VGND,li1,67.3900,76.1600,0.000378
dsa\[11\]._5_,VGND,li1,67.3900,76.1600,0.000378
dsa\[11\]._4_,VGND,li1,62.5600,76.1600,0.000362
dsa\[11\]._3_,VGND,li1,64.8600,76.1600,0.000370
dsa\[10\]._9_,VGND,li1,70.8400,70.7200,0.000724
dsa\[10\]._8_,VGND,li1,56.1200,59.8400,0.000464
dsa\[10\]._7_,VGND,li1,60.7200,65.2800,0.000193
dsa\[10\]._6_,VGND,li1,64.6300,65.2800,0.000201
dsa\[10\]._5_,VGND,li1,63.2500,65.2800,0.000197
dsa\[10\]._4_,VGND,li1,61.6400,65.2800,0.000197
dsa\[10\]._3_,VGND,li1,59.3400,65.2800,0.000193
dsa\[0\]._9_,VGND,li1,78.2000,81.6000,0.000113
dsa\[0\]._8_,VGND,li1,71.3000,92.4800,0.000135
dsa\[0\]._7_,VGND,li1,72.2200,87.0400,0.000233
dsa\[0\]._6_,VGND,li1,72.9100,81.6000,0.000110
dsa\[0\]._5_,VGND,li1,74.7500,87.0400,0.000235
dsa\[0\]._4_,VGND,li1,77.2800,92.4800,0.000135
dsa\[0\]._3_,VGND,li1,79.5800,92.4800,0.000136
